state,zip,votes_dem,votes_gop,votes_other
NY,11531.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11542.0,51.25098182436726,45.940041590997396,2.808976584635345
NY,11545.0,51.250981824367244,45.940041590997396,2.8089765846353454
NY,11547.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11548.0,51.25098182436726,45.9400415909974,2.8089765846353454
NY,11549.0,,,
NY,11550.0,51.250981824367244,45.940041590997396,2.808976584635345
NY,11551.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11552.0,51.25098182436726,45.9400415909974,2.8089765846353454
NY,11553.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11554.0,51.25098182436726,45.940041590997396,2.808976584635345
NY,11556.0,,,
NY,11557.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11558.0,51.25098182436726,45.940041590997396,2.808976584635345
NY,11559.0,51.26117710817939,45.930016024949715,2.8088068668709014
NY,11560.0,51.250981824367244,45.940041590997396,2.8089765846353454
NY,11561.0,51.25098182436726,45.940041590997396,2.808976584635345
NY,11563.0,51.25098182436726,45.9400415909974,2.808976584635345
NY,11565.0,51.25098182436726,45.940041590997396,2.808976584635345
NY,11566.0,51.250981824367244,45.940041590997396,2.808976584635345
NY,11568.0,51.250981824367244,45.940041590997396,2.808976584635345
NY,11569.0,51.250981824367244,45.940041590997396,2.808976584635345
NY,11570.0,51.250981824367244,45.940041590997396,2.8089765846353454
NY,11571.0,51.25098182436726,45.9400415909974,2.8089765846353454
NY,11572.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11575.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11576.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11577.0,51.25098182436726,45.9400415909974,2.808976584635345
NY,11579.0,51.25098182436726,45.940041590997396,2.808976584635345
NY,11580.0,51.27073098476279,45.92062118882124,2.808647826415983
NY,11581.0,51.250981824367244,45.940041590997396,2.8089765846353454
NY,11582.0,51.25098182436726,45.9400415909974,2.8089765846353454
NY,11590.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11596.0,51.250981824367244,45.940041590997396,2.8089765846353454
NY,11598.0,51.25098182436726,45.940041590997396,2.808976584635345
NY,11599.0,,,
NY,11691.0,75.49810931372315,22.0965486004456,2.4053420858312564
NY,11692.0,75.49810931372315,22.096548600445598,2.4053420858312564
NY,11693.0,75.49810931372315,22.0965486004456,2.4053420858312564
NY,11694.0,75.49810931372315,22.096548600445598,2.4053420858312564
NY,11697.0,75.49810931372313,22.0965486004456,2.405342085831256
NY,11701.0,44.28545446477311,52.461582169027054,3.25296336619982
NY,11702.0,44.261490762641436,52.48401841079078,3.2544908265677943
NY,11703.0,44.26149076264144,52.48401841079078,3.2544908265677934
NY,11704.0,44.26149076264144,52.48401841079078,3.2544908265677943
NY,11705.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11706.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11709.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11710.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11713.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11714.0,51.25098182436726,45.9400415909974,2.8089765846353454
NY,11715.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11716.0,44.26149076264144,52.48401841079078,3.2544908265677934
NY,11717.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11718.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11719.0,44.26149076264144,52.48401841079077,3.2544908265677934
NY,11720.0,44.26149076264144,52.48401841079078,3.2544908265677943
NY,11721.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11722.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11724.0,44.26149076264144,52.48401841079077,3.2544908265677934
NY,11725.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11726.0,44.26149076264144,52.48401841079078,3.2544908265677943
NY,11727.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11729.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11730.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11731.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11732.0,51.25098182436726,45.9400415909974,2.8089765846353454
NY,11733.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11735.0,50.23623438764947,46.89010843351601,2.8736571788345158
NY,11738.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11739.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11740.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11741.0,44.261490762641436,52.48401841079078,3.2544908265677943
NY,11742.0,44.26149076264143,52.48401841079077,3.2544908265677934
NY,11743.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11746.0,44.26149076264144,52.48401841079078,3.2544908265677943
NY,11747.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11749.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11751.0,44.26149076264143,52.48401841079077,3.2544908265677934
NY,11752.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11753.0,51.25098182436726,45.9400415909974,2.8089765846353454
NY,11754.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11755.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11756.0,51.250981824367244,45.940041590997396,2.808976584635345
NY,11757.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11758.0,51.25098182436726,45.9400415909974,2.808976584635345
NY,11762.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11763.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11764.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11765.0,51.25098182436726,45.9400415909974,2.8089765846353454
NY,11766.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11767.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11768.0,44.26149076264144,52.48401841079077,3.2544908265677934
NY,11769.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11770.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11771.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11772.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11773.0,,,
NY,11776.0,44.26149076264144,52.48401841079078,3.2544908265677943
NY,11777.0,44.26149076264143,52.48401841079077,3.2544908265677934
NY,11778.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11779.0,44.261490762641436,52.48401841079078,3.2544908265677943
NY,11780.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11782.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11783.0,51.250981824367244,45.940041590997396,2.808976584635345
NY,11784.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11786.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11787.0,44.26149076264143,52.48401841079077,3.2544908265677934
NY,11788.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11789.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11790.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11791.0,51.24761694679207,45.943191989310954,2.8091910638969777
NY,11792.0,44.26149076264143,52.48401841079077,3.2544908265677934
NY,11793.0,51.25098182436726,45.940041590997396,2.808976584635345
NY,11794.0,,,
NY,11795.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11796.0,44.26149076264144,52.48401841079078,3.2544908265677943
NY,11797.0,51.25098182436726,45.940041590997396,2.8089765846353454
NY,11798.0,44.26149076264144,52.48401841079078,3.2544908265677943
NY,11801.0,51.25098182436726,45.9400415909974,2.8089765846353454
NY,11802.0,51.25098182436726,45.9400415909974,2.8089765846353454
NY,11803.0,51.25098182436726,45.940041590997396,2.808976584635345
NY,11804.0,51.25098182436726,45.9400415909974,2.808976584635345
NY,11815.0,,,
NY,11901.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11930.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11931.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11932.0,44.26149076264143,52.48401841079077,3.2544908265677943
NY,11933.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11934.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11935.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11937.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11939.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11940.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11941.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11942.0,44.261490762641436,52.48401841079078,3.2544908265677943
NY,11944.0,44.26149076264144,52.48401841079078,3.2544908265677943
NY,11946.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11947.0,,,
NY,11948.0,44.26149076264144,52.48401841079077,3.2544908265677934
NY,11949.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11950.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11951.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11952.0,44.26149076264143,52.48401841079077,3.2544908265677934
NY,11953.0,44.26149076264144,52.48401841079077,3.2544908265677934
NY,11954.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11955.0,44.26149076264144,52.48401841079077,3.2544908265677934
NY,11956.0,,,
NY,11957.0,44.26149076264144,52.48401841079077,3.2544908265677934
NY,11958.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11959.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11960.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11961.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11962.0,44.261490762641436,52.48401841079078,3.2544908265677943
NY,11963.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11964.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11965.0,44.26149076264144,52.48401841079078,3.2544908265677943
NY,11967.0,44.26149076264143,52.48401841079077,3.2544908265677934
NY,11968.0,44.26149076264144,52.48401841079078,3.2544908265677943
NY,11969.0,44.26149076264143,52.48401841079077,3.2544908265677934
NY,11970.0,44.26149076264143,52.48401841079077,3.2544908265677934
NY,11971.0,44.261490762641436,52.48401841079077,3.2544908265677943
NY,11972.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11973.0,,,
NY,11975.0,44.26149076264144,52.48401841079077,3.2544908265677943
NY,11976.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11977.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11978.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,11980.0,44.261490762641436,52.48401841079077,3.2544908265677934
NY,12007.0,59.513387030021335,35.200248320652,5.28636464932667
NY,12008.0,50.09005500657159,44.245403949439385,5.664541043989032
NY,12009.0,59.49822344780395,35.21480335922062,5.2869731929754415
NY,12010.0,34.22231635646277,60.596906580705344,5.180777062831893
NY,12015.0,33.759075732683236,61.19031215220731,5.0506121151094385
NY,12017.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12018.0,45.51984361503841,48.38993196041885,6.090224424542741
NY,12019.0,44.915040175116665,48.90327622314998,6.181683601733352
NY,12020.0,44.71750136902074,49.08107484940771,6.201423781571539
NY,12022.0,45.51984361503841,48.38993196041884,6.090224424542741
NY,12023.0,53.68674773370715,40.94477741767119,5.3684748486216485
NY,12024.0,47.87934802500664,46.96522029585798,5.155431679135393
NY,12025.0,31.759721367864817,62.9818640642397,5.258414567895477
NY,12027.0,45.332425773995574,48.527600235392946,6.139973990611485
NY,12028.0,42.022279332622695,51.83620168498712,6.141518982390195
NY,12029.0,48.14896349293708,46.802421574023114,5.048614933039809
NY,12031.0,29.803519292985087,64.49143849128069,5.705042215734239
NY,12032.0,29.551350470594638,65.33208093978922,5.116568589616141
NY,12033.0,45.51984361503841,48.38993196041884,6.090224424542741
NY,12035.0,29.803519292985087,64.49143849128069,5.705042215734238
NY,12036.0,32.09342975097499,62.06782969926905,5.838740549755951
NY,12037.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12040.0,,,
NY,12041.0,59.51338703002133,35.200248320651994,5.286364649326669
NY,12042.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12043.0,29.811755014227348,64.48272192057736,5.70552306519528
NY,12045.0,59.513387030021335,35.200248320652,5.28636464932667
NY,12046.0,56.77636859218713,37.96232116687121,5.261310240941639
NY,12047.0,59.51338703002133,35.20024832065201,5.28636464932667
NY,12050.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12051.0,33.759075732683236,61.19031215220731,5.0506121151094385
NY,12052.0,45.51984361503842,48.38993196041885,6.090224424542741
NY,12053.0,48.46014177975966,45.92010205188645,5.6197561683539075
NY,12054.0,59.51338703002133,35.200248320652,5.28636464932667
NY,12055.0,,,
NY,12056.0,50.090055006571575,44.245403949439385,5.664541043989031
NY,12057.0,38.88590212287957,54.92658143214594,6.187516444974495
NY,12058.0,33.759075732683236,61.19031215220731,5.0506121151094385
NY,12059.0,59.51338703002133,35.200248320652,5.286364649326669
NY,12060.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12061.0,45.51984361503841,48.38993196041885,6.090224424542741
NY,12062.0,45.86790560696933,48.17976580103416,5.952328591996521
NY,12063.0,45.51984361503842,48.38993196041885,6.0902244245427415
NY,12064.0,37.071626558185,56.798976714987205,6.129396726827795
NY,12065.0,44.72245760989946,49.07642512978643,6.201117260314104
NY,12066.0,35.170533463187944,59.300108620058175,5.529357916753884
NY,12067.0,59.513387030021335,35.200248320652,5.286364649326669
NY,12068.0,34.13306432691591,60.71774886141172,5.149186811672378
NY,12069.0,,,
NY,12070.0,32.74656388194976,62.1174959563215,5.135940161728727
NY,12071.0,29.803519292985087,64.49143849128068,5.705042215734238
NY,12072.0,34.18396605115266,60.666360821195084,5.149673127652253
NY,12073.0,,,
NY,12074.0,44.71750136902074,49.08107484940771,6.201423781571538
NY,12075.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12076.0,29.803519292985087,64.49143849128069,5.705042215734238
NY,12077.0,59.51338703002133,35.200248320651994,5.286364649326669
NY,12078.0,29.673362981137863,65.22005827327098,5.106578745591167
NY,12082.0,,,
NY,12083.0,42.15824840238516,52.71425424883134,5.127497348783499
NY,12084.0,59.513387030021335,35.200248320652,5.28636464932667
NY,12085.0,59.513387030021335,35.200248320652,5.28636464932667
NY,12086.0,37.07329961760635,57.396224519277524,5.530475863116125
NY,12087.0,37.232672187925516,57.684918722947096,5.082409089127376
NY,12089.0,,,
NY,12090.0,45.49933220230986,48.41014255699029,6.090525240699868
NY,12092.0,29.803519292985087,64.49143849128069,5.705042215734238
NY,12093.0,30.424209883748038,63.957088360386734,5.6187017558652155
NY,12094.0,44.97965095439418,48.92220226669221,6.098146778913608
NY,12095.0,29.790568786774223,65.10173268128023,5.107698531945557
NY,12106.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12107.0,,,
NY,12108.0,27.976190476190478,66.7782738095238,5.2455357142857135
NY,12110.0,59.513387030021335,35.200248320652,5.28636464932667
NY,12115.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12116.0,40.32748436414176,53.353022932592076,6.319492703266158
NY,12117.0,29.673362981137856,65.22005827327098,5.106578745591167
NY,12118.0,44.74111616533876,49.060732908507646,6.1981509261535885
NY,12120.0,59.40535421590049,35.309270056954205,5.285375727145308
NY,12121.0,45.51984361503841,48.38993196041884,6.090224424542741
NY,12122.0,31.59887200306169,62.72138626083431,5.679741736103995
NY,12123.0,45.546734883078784,48.373694523824064,6.079570593097142
NY,12124.0,33.75907573268323,61.190312152207326,5.0506121151094385
NY,12125.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12128.0,,,
NY,12130.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12131.0,29.803519292985087,64.49143849128068,5.705042215734238
NY,12132.0,,,
NY,12133.0,,,
NY,12134.0,34.88257311072431,59.57446692995148,5.5429599593242385
NY,12136.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12137.0,46.82759847804537,47.61346369693976,5.558937825014869
NY,12138.0,45.51984361503841,48.38993196041884,6.090224424542741
NY,12139.0,27.976190476190478,66.77827380952381,5.245535714285714
NY,12140.0,45.51984361503842,48.38993196041885,6.0902244245427415
NY,12141.0,,,
NY,12143.0,57.93241968197378,36.7956876945485,5.271892623477722
NY,12144.0,45.51984361503841,48.38993196041884,6.090224424542741
NY,12147.0,59.51338703002133,35.200248320651994,5.28636464932667
NY,12148.0,44.71750136902074,49.08107484940771,6.20142378157154
NY,12149.0,30.234272800463025,64.03553508061643,5.730192118920568
NY,12150.0,50.09005500657159,44.245403949439385,5.664541043989031
NY,12151.0,44.717501369020745,49.08107484940772,6.20142378157154
NY,12153.0,45.51984361503841,48.38993196041884,6.090224424542741
NY,12154.0,43.79274484611148,50.09170145429675,6.115553699591776
NY,12155.0,39.530544461496966,54.25813223694488,6.211323301558157
NY,12156.0,46.15401954594748,48.007005002396305,5.8389754516562125
NY,12157.0,29.89325330651267,64.40268915603798,5.704057537449353
NY,12158.0,59.513387030021335,35.200248320652,5.28636464932667
NY,12159.0,59.51338703002133,35.200248320652,5.28636464932667
NY,12160.0,30.059877038146855,64.26758272023552,5.672540241617605
NY,12161.0,59.513387030021335,35.20024832065201,5.28636464932667
NY,12164.0,27.976190476190478,66.77827380952381,5.245535714285714
NY,12165.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12166.0,34.12075524808172,60.72155752707536,5.157687224842906
NY,12167.0,31.703367852481534,62.85586620848241,5.440765939036064
NY,12168.0,45.51984361503841,48.38993196041885,6.090224424542741
NY,12169.0,45.51984361503841,48.38993196041885,6.090224424542741
NY,12170.0,44.717501369020745,49.08107484940772,6.20142378157154
NY,12172.0,48.148963492937085,46.802421574023114,5.04861493303981
NY,12173.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12174.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12175.0,29.80351929298508,64.49143849128068,5.705042215734238
NY,12176.0,33.759075732683236,61.19031215220731,5.0506121151094385
NY,12177.0,34.18396605115265,60.6663608211951,5.149673127652254
NY,12180.0,45.51984361503842,48.38993196041885,6.0902244245427415
NY,12181.0,45.51984361503841,48.38993196041885,6.090224424542741
NY,12182.0,45.51984361503841,48.38993196041885,6.090224424542741
NY,12183.0,59.51338703002133,35.200248320652,5.286364649326669
NY,12184.0,48.12978927421967,46.813999315921,5.056211409859333
NY,12185.0,44.4886381857538,49.406013943134944,6.105347871111252
NY,12186.0,59.51338703002133,35.200248320652,5.286364649326669
NY,12187.0,29.803519292985087,64.49143849128069,5.705042215734238
NY,12188.0,44.717501369020745,49.08107484940772,6.20142378157154
NY,12189.0,59.51338703002133,35.200248320652,5.286364649326669
NY,12190.0,27.976190476190478,66.77827380952381,5.2455357142857135
NY,12192.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12193.0,59.51338703002133,35.200248320652,5.286364649326669
NY,12194.0,29.803519292985094,64.49143849128069,5.705042215734238
NY,12195.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12196.0,45.51984361503841,48.38993196041885,6.090224424542741
NY,12197.0,40.31450740749906,53.36675755968332,6.318735032817625
NY,12198.0,45.51984361503841,48.38993196041884,6.090224424542741
NY,12201.0,59.51338703002133,35.200248320652,5.28636464932667
NY,12202.0,59.51338703002133,35.200248320651994,5.286364649326669
NY,12203.0,59.51338703002133,35.200248320652,5.28636464932667
NY,12204.0,59.51338703002133,35.200248320652,5.28636464932667
NY,12205.0,59.513387030021335,35.20024832065201,5.28636464932667
NY,12206.0,59.51338703002133,35.200248320652,5.28636464932667
NY,12207.0,59.513387030021335,35.20024832065201,5.28636464932667
NY,12208.0,59.51338703002133,35.200248320651994,5.286364649326669
NY,12209.0,59.51338703002133,35.200248320652,5.28636464932667
NY,12210.0,59.51338703002133,35.200248320651994,5.28636464932667
NY,12211.0,59.51338703002133,35.200248320652,5.28636464932667
NY,12212.0,59.51338703002133,35.20024832065201,5.28636464932667
NY,12220.0,59.513387030021335,35.200248320652,5.28636464932667
NY,12222.0,,,
NY,12223.0,,,
NY,12224.0,,,
NY,12226.0,,,
NY,12232.0,,,
NY,12234.0,,,
NY,12235.0,,,
NY,12236.0,,,
NY,12237.0,,,
NY,12240.0,,,
NY,12245.0,,,
NY,12246.0,,,
NY,12247.0,,,
NY,12248.0,,,
NY,12249.0,,,
NY,12255.0,,,
NY,12257.0,,,
NY,12260.0,,,
NY,12288.0,,,
NY,12301.0,50.090055006571575,44.245403949439385,5.664541043989031
NY,12302.0,49.97105255711253,44.352514407649046,5.676433035238413
NY,12303.0,53.05480417611269,41.39963585254067,5.545559971346659
NY,12304.0,51.295743376083834,43.08810216755175,5.616154456364416
NY,12305.0,50.090055006571575,44.245403949439385,5.664541043989031
NY,12306.0,50.28717802781394,44.056191853259726,5.656630118926338
NY,12307.0,50.090055006571575,44.245403949439385,5.664541043989031
NY,12308.0,50.09005500657159,44.245403949439385,5.664541043989031
NY,12309.0,51.29746748903601,43.08644724656041,5.616085264403588
NY,12345.0,,,
NY,12401.0,51.870770347706596,42.733424948790415,5.395804703502995
NY,12402.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12404.0,51.87077034770658,42.73342494879041,5.395804703502995
NY,12405.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12406.0,41.348721615547376,53.31205916207168,5.339219222380956
NY,12407.0,33.75907573268324,61.190312152207326,5.0506121151094385
NY,12409.0,51.87077034770658,42.73342494879041,5.395804703502995
NY,12410.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12411.0,51.870770347706596,42.733424948790415,5.3958047035029955
NY,12412.0,51.870770347706596,42.73342494879042,5.3958047035029955
NY,12413.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12414.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12416.0,51.870770347706596,42.733424948790415,5.395804703502995
NY,12417.0,,,
NY,12418.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12419.0,51.87077034770658,42.733424948790415,5.3958047035029955
NY,12420.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12421.0,32.76521543480707,61.941725728428395,5.293058836764541
NY,12422.0,33.75907573268324,61.190312152207326,5.050612115109439
NY,12423.0,33.759075732683236,61.19031215220731,5.0506121151094385
NY,12424.0,33.759075732683236,61.19031215220731,5.0506121151094385
NY,12427.0,33.75907573268324,61.190312152207326,5.0506121151094385
NY,12428.0,51.870770347706596,42.733424948790415,5.3958047035029955
NY,12429.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12430.0,33.2204500103494,61.59754310924265,5.182006880407954
NY,12431.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12432.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12433.0,51.870770347706596,42.73342494879042,5.395804703502995
NY,12434.0,32.76521543480706,61.941725728428395,5.293058836764541
NY,12435.0,51.87077034770658,42.73342494879041,5.395804703502994
NY,12436.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12438.0,32.76521543480707,61.941725728428395,5.293058836764541
NY,12439.0,33.75907573268324,61.190312152207326,5.0506121151094385
NY,12440.0,51.870770347706596,42.733424948790415,5.395804703502995
NY,12441.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12442.0,33.759075732683236,61.19031215220731,5.0506121151094385
NY,12443.0,51.870770347706596,42.733424948790415,5.3958047035029955
NY,12444.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12446.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12448.0,51.870770347706596,42.73342494879042,5.395804703502995
NY,12449.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12450.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12451.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12452.0,,,
NY,12453.0,51.870770347706596,42.733424948790415,5.395804703502995
NY,12454.0,33.75907573268324,61.190312152207326,5.050612115109439
NY,12455.0,32.76521543480707,61.94172572842839,5.29305883676454
NY,12456.0,51.870770347706596,42.733424948790415,5.395804703502995
NY,12457.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12458.0,51.182263132509355,43.55388391112509,5.263852956365558
NY,12459.0,32.76521543480707,61.941725728428395,5.293058836764541
NY,12460.0,41.58343636901902,53.29432805728438,5.122235573696598
NY,12461.0,51.870770347706596,42.733424948790415,5.3958047035029955
NY,12463.0,34.39764315209105,60.53957421286448,5.062782635044461
NY,12464.0,51.87077034770658,42.73342494879041,5.395804703502995
NY,12465.0,50.74915592868364,43.86107118663014,5.389772884686204
NY,12466.0,51.87077034770658,42.73342494879042,5.395804703502995
NY,12468.0,33.699634746572485,61.2352528385825,5.065112414845022
NY,12469.0,49.85835325031379,44.76073308328181,5.3809136664044015
NY,12470.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12471.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12472.0,51.87077034770658,42.73342494879041,5.395804703502995
NY,12473.0,33.759075732683236,61.19031215220731,5.0506121151094385
NY,12474.0,32.76521543480706,61.941725728428395,5.29305883676454
NY,12475.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12477.0,51.870770347706596,42.733424948790415,5.3958047035029955
NY,12480.0,49.4135701275918,45.237457192203514,5.348972680204684
NY,12481.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12482.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12483.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12484.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12485.0,33.759075732683236,61.190312152207326,5.0506121151094385
NY,12486.0,51.870770347706596,42.733424948790415,5.395804703502995
NY,12487.0,51.87077034770658,42.73342494879041,5.395804703502994
NY,12489.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12490.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12491.0,51.87077034770658,42.73342494879041,5.3958047035029955
NY,12492.0,33.75907573268323,61.190312152207326,5.0506121151094385
NY,12493.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12494.0,51.87077034770658,42.733424948790415,5.3958047035029955
NY,12495.0,51.870770347706596,42.733424948790415,5.3958047035029955
NY,12496.0,33.759075732683236,61.19031215220731,5.0506121151094385
NY,12498.0,51.87077034770658,42.73342494879042,5.3958047035029955
NY,12501.0,47.316533415419435,48.388921704839476,4.294544879741096
NY,12502.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12503.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12504.0,,,
NY,12506.0,,,
NY,12507.0,47.31653341541943,48.38892170483947,4.294544879741096
NY,12508.0,47.31653341541943,48.38892170483947,4.294544879741096
NY,12510.0,,,
NY,12511.0,,,
NY,12512.0,47.31653341541943,48.388921704839476,4.294544879741096
NY,12513.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12514.0,47.316533415419435,48.38892170483947,4.294544879741097
NY,12515.0,51.87077034770658,42.733424948790415,5.395804703502995
NY,12516.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12517.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12518.0,44.785546311623904,51.24508891462348,3.9693647737526017
NY,12520.0,44.78554631162391,51.245088914623494,3.9693647737526025
NY,12521.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12522.0,47.31653341541943,48.38892170483947,4.294544879741095
NY,12523.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12524.0,47.299245428310144,48.4077490367669,4.2930055349229574
NY,12525.0,51.870770347706596,42.733424948790415,5.3958047035029955
NY,12526.0,48.14896349293708,46.802421574023114,5.04861493303981
NY,12527.0,47.31653341541943,48.38892170483948,4.294544879741097
