business_accomodation_and_food_services,business_admin_support_and_waste_mngmt,business_agriculture_forestry_fishing_hunting,business_arts_entertain_rec,business_construction,business_education_services,business_finance_and_insurance,business_health_care_social_assit,business_unclassified,business_information,business_mngmt_companies,business_manufacturing,business_oil_extraction,business_other_services,business_profess_scientif_tech_services,business_real_estate_rental_leasing,business_retail,business_transportation_warehousing,business_utilities,business_wholesale_trade,business_zip
129.0,44.0,0.0,16.0,96.0,7.0,32.0,88.0,0.0,11.0,3.0,25.0,0.0,84.0,37.0,60.0,218.0,27.0,0.0,23.0,97266
54.0,39.0,0.0,5.0,106.0,6.0,40.0,104.0,3.0,13.0,3.0,27.0,0.0,68.0,60.0,43.0,104.0,14.0,0.0,19.0,97267
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,97280
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,97281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,97293
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97296
220.0,92.0,8.0,29.0,172.0,27.0,130.0,305.0,0.0,44.0,16.0,72.0,0.0,200.0,219.0,97.0,321.0,28.0,0.0,62.0,97301
133.0,78.0,5.0,25.0,166.0,22.0,114.0,277.0,0.0,17.0,8.0,72.0,0.0,131.0,170.0,135.0,173.0,17.0,0.0,72.0,97302
90.0,58.0,5.0,20.0,141.0,9.0,51.0,126.0,0.0,15.0,0.0,25.0,0.0,74.0,69.0,41.0,125.0,17.0,0.0,37.0,97303
49.0,33.0,8.0,10.0,99.0,6.0,27.0,67.0,0.0,10.0,0.0,21.0,0.0,50.0,64.0,39.0,40.0,10.0,0.0,14.0,97304
78.0,50.0,7.0,0.0,125.0,6.0,19.0,96.0,0.0,8.0,3.0,27.0,0.0,64.0,24.0,31.0,100.0,30.0,0.0,21.0,97305
26.0,22.0,6.0,6.0,89.0,0.0,17.0,54.0,0.0,5.0,0.0,6.0,0.0,35.0,35.0,38.0,35.0,8.0,0.0,11.0,97306
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,97307
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97308
0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,97309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97310
25.0,36.0,8.0,11.0,80.0,0.0,10.0,34.0,0.0,0.0,0.0,21.0,0.0,28.0,29.0,28.0,29.0,14.0,0.0,9.0,97317
80.0,53.0,5.0,13.0,90.0,8.0,67.0,96.0,0.0,11.0,3.0,49.0,0.0,90.0,104.0,44.0,113.0,20.0,6.0,48.0,97321
57.0,35.0,3.0,6.0,83.0,0.0,28.0,58.0,0.0,11.0,0.0,32.0,0.0,54.0,30.0,36.0,95.0,27.0,0.0,21.0,97322
0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,97324
7.0,6.0,4.0,4.0,34.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,5.0,8.0,5.0,9.0,8.0,0.0,0.0,97325
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97326
6.0,0.0,0.0,0.0,15.0,3.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,5.0,4.0,3.0,13.0,5.0,0.0,0.0,97327
139.0,32.0,3.0,21.0,76.0,19.0,70.0,199.0,0.0,29.0,5.0,20.0,0.0,106.0,148.0,76.0,138.0,10.0,0.0,27.0,97330
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,97331
56.0,33.0,11.0,11.0,45.0,16.0,13.0,57.0,0.0,12.0,5.0,43.0,0.0,65.0,88.0,36.0,82.0,15.0,0.0,12.0,97333
37.0,14.0,14.0,7.0,65.0,3.0,23.0,79.0,0.0,11.0,0.0,18.0,0.0,47.0,27.0,19.0,43.0,19.0,0.0,10.0,97338
0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,97339
23.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,19.0,6.0,0.0,0.0,97341
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97342
3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97344
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97346
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,97347
0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,5.0,0.0,8.0,4.0,0.0,5.0,97348
25.0,13.0,9.0,5.0,21.0,0.0,8.0,23.0,0.0,0.0,0.0,9.0,0.0,15.0,10.0,9.0,23.0,11.0,0.0,7.0,97351
0.0,0.0,0.0,0.0,25.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,12.0,8.0,3.0,8.0,11.0,0.0,5.0,97352
52.0,16.0,11.0,11.0,65.0,4.0,30.0,50.0,0.0,11.0,0.0,32.0,0.0,65.0,30.0,23.0,74.0,25.0,0.0,12.0,97355
6.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,97358
4.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,97360
28.0,9.0,7.0,0.0,24.0,4.0,8.0,54.0,0.0,0.0,0.0,11.0,0.0,19.0,11.0,13.0,11.0,4.0,0.0,3.0,97361
13.0,6.0,0.0,0.0,28.0,5.0,3.0,12.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,3.0,9.0,0.0,0.0,4.0,97362
98.0,19.0,43.0,12.0,39.0,3.0,27.0,54.0,0.0,9.0,3.0,17.0,0.0,47.0,41.0,22.0,100.0,13.0,0.0,15.0,97365
6.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,5.0,6.0,3.0,0.0,3.0,97366
87.0,14.0,0.0,8.0,42.0,0.0,19.0,24.0,0.0,9.0,0.0,6.0,0.0,49.0,17.0,24.0,116.0,9.0,0.0,5.0,97367
6.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,97368
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97369
14.0,10.0,21.0,3.0,42.0,5.0,10.0,15.0,0.0,4.0,0.0,22.0,0.0,21.0,19.0,10.0,22.0,11.0,0.0,6.0,97370
0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,97371
0.0,6.0,6.0,0.0,27.0,0.0,0.0,5.0,0.0,3.0,0.0,9.0,0.0,8.0,4.0,5.0,7.0,6.0,0.0,0.0,97374
0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,97375
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97376
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,97377
7.0,4.0,4.0,0.0,21.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,11.0,9.0,0.0,19.0,10.0,0.0,0.0,97378
0.0,0.0,5.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,97380
35.0,21.0,8.0,8.0,88.0,10.0,26.0,67.0,0.0,4.0,0.0,26.0,0.0,43.0,37.0,19.0,31.0,14.0,0.0,11.0,97381
29.0,10.0,9.0,0.0,39.0,3.0,16.0,24.0,0.0,0.0,0.0,11.0,0.0,31.0,13.0,15.0,39.0,7.0,0.0,12.0,97383
6.0,3.0,0.0,0.0,10.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,0.0,0.0,4.0,97385
21.0,6.0,27.0,0.0,24.0,0.0,10.0,14.0,0.0,5.0,0.0,12.0,0.0,24.0,9.0,12.0,34.0,25.0,0.0,6.0,97386
6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,97388
0.0,0.0,3.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,5.0,7.0,4.0,11.0,0.0,16.0,97389
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97390
8.0,9.0,21.0,0.0,16.0,0.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,9.0,4.0,0.0,13.0,4.0,0.0,0.0,97391
3.0,4.0,4.0,0.0,32.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,14.0,3.0,6.0,6.0,4.0,0.0,0.0,97392
18.0,7.0,4.0,3.0,18.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,8.0,9.0,4.0,19.0,3.0,0.0,0.0,97394
6.0,0.0,3.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,6.0,5.0,0.0,0.0,97396
293.0,80.0,9.0,40.0,62.0,39.0,227.0,470.0,0.0,65.0,22.0,28.0,0.0,191.0,429.0,161.0,322.0,17.0,0.0,39.0,97401
143.0,95.0,14.0,21.0,222.0,23.0,53.0,135.0,0.0,25.0,14.0,241.0,0.0,207.0,100.0,80.0,284.0,76.0,3.0,210.0,97402
40.0,8.0,0.0,4.0,15.0,3.0,9.0,22.0,0.0,4.0,0.0,10.0,0.0,17.0,42.0,23.0,32.0,7.0,0.0,13.0,97403
45.0,41.0,3.0,9.0,86.0,7.0,21.0,75.0,0.0,6.0,4.0,13.0,0.0,47.0,39.0,31.0,57.0,6.0,0.0,12.0,97404
55.0,46.0,9.0,26.0,91.0,28.0,27.0,150.0,5.0,17.0,0.0,30.0,0.0,80.0,104.0,55.0,84.0,17.0,0.0,34.0,97405
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97406
33.0,16.0,3.0,8.0,29.0,0.0,21.0,41.0,0.0,13.0,8.0,12.0,0.0,31.0,21.0,60.0,42.0,7.0,0.0,23.0,97408
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,97410
35.0,5.0,5.0,5.0,17.0,0.0,11.0,22.0,0.0,6.0,0.0,9.0,0.0,21.0,19.0,10.0,42.0,0.0,0.0,3.0,97411
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97412
6.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,97413
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97414
67.0,14.0,18.0,7.0,62.0,0.0,23.0,60.0,0.0,8.0,0.0,15.0,0.0,30.0,18.0,34.0,64.0,10.0,0.0,5.0,97415
0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97416
9.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,14.0,0.0,0.0,0.0,97417
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97419
68.0,42.0,22.0,7.0,62.0,5.0,27.0,99.0,0.0,19.0,3.0,29.0,0.0,61.0,55.0,27.0,101.0,41.0,3.0,20.0,97420
14.0,7.0,20.0,0.0,19.0,0.0,7.0,15.0,0.0,0.0,0.0,6.0,0.0,16.0,7.0,4.0,16.0,4.0,0.0,3.0,97423
44.0,14.0,21.0,7.0,57.0,6.0,21.0,48.0,0.0,9.0,0.0,19.0,0.0,38.0,30.0,22.0,63.0,7.0,0.0,9.0,97424
17.0,14.0,11.0,5.0,36.0,3.0,7.0,17.0,0.0,0.0,0.0,13.0,0.0,12.0,11.0,9.0,17.0,7.0,0.0,8.0,97426
7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,97431
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97432
0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,3.0,0.0,9.0,4.0,0.0,0.0,97435
5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97436
0.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,97437
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,97438
68.0,14.0,7.0,8.0,62.0,0.0,17.0,36.0,0.0,13.0,0.0,6.0,0.0,39.0,23.0,34.0,68.0,8.0,0.0,5.0,97439
0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,97440
3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,6.0,7.0,0.0,0.0,97442
0.0,0.0,3.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,97443
33.0,0.0,8.0,4.0,20.0,0.0,7.0,27.0,0.0,4.0,0.0,5.0,0.0,13.0,9.0,18.0,26.0,0.0,0.0,0.0,97444
8.0,0.0,6.0,0.0,12.0,0.0,5.0,7.0,0.0,0.0,0.0,16.0,0.0,8.0,4.0,0.0,12.0,12.0,0.0,10.0,97446
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,97447
18.0,17.0,9.0,5.0,40.0,0.0,13.0,26.0,0.0,3.0,0.0,28.0,0.0,25.0,24.0,19.0,47.0,9.0,0.0,13.0,97448
4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,97449
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,97450
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97452
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,97453
3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97454
9.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,5.0,0.0,0.0,3.0,97455
4.0,0.0,7.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,6.0,0.0,4.0,7.0,0.0,0.0,97456
22.0,6.0,13.0,0.0,16.0,0.0,7.0,8.0,0.0,3.0,0.0,4.0,0.0,15.0,7.0,10.0,36.0,17.0,0.0,3.0,97457
7.0,0.0,15.0,0.0,18.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,12.0,5.0,0.0,9.0,4.0,0.0,3.0,97458
43.0,21.0,13.0,3.0,43.0,4.0,21.0,53.0,0.0,9.0,0.0,3.0,0.0,30.0,24.0,16.0,65.0,12.0,0.0,16.0,97459
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97461
6.0,3.0,5.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0,0.0,7.0,0.0,0.0,3.0,97462
13.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,13.0,0.0,0.0,0.0,97463
9.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,10.0,0.0,0.0,0.0,97465
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97466
29.0,5.0,12.0,0.0,16.0,0.0,7.0,11.0,0.0,0.0,0.0,9.0,0.0,20.0,9.0,9.0,20.0,4.0,0.0,0.0,97467
3.0,0.0,4.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97469
94.0,48.0,21.0,14.0,127.0,13.0,65.0,121.0,0.0,17.0,5.0,47.0,0.0,104.0,66.0,48.0,157.0,26.0,3.0,29.0,97470
34.0,34.0,14.0,6.0,55.0,0.0,38.0,128.0,0.0,6.0,3.0,22.0,0.0,35.0,33.0,21.0,63.0,11.0,0.0,12.0,97471
145.0,47.0,11.0,20.0,114.0,17.0,62.0,182.0,0.0,21.0,5.0,52.0,0.0,95.0,73.0,52.0,153.0,22.0,0.0,27.0,97477
43.0,39.0,12.0,6.0,106.0,6.0,14.0,47.0,0.0,5.0,0.0,28.0,3.0,54.0,31.0,37.0,66.0,16.0,0.0,21.0,97478
29.0,8.0,7.0,3.0,25.0,0.0,9.0,22.0,0.0,0.0,0.0,11.0,0.0,14.0,10.0,10.0,23.0,8.0,0.0,5.0,97479
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97486
20.0,7.0,3.0,0.0,35.0,3.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,12.0,8.0,5.0,17.0,4.0,0.0,0.0,97487
4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97488
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,97489
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,97495
16.0,7.0,5.0,0.0,11.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,18.0,5.0,0.0,0.0,97496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,97497
22.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,97498
3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,97499
164.0,77.0,28.0,26.0,158.0,27.0,61.0,100.0,6.0,32.0,13.0,57.0,0.0,124.0,146.0,94.0,315.0,39.0,6.0,77.0,97501
45.0,48.0,17.0,8.0,164.0,7.0,26.0,51.0,0.0,8.0,5.0,64.0,6.0,65.0,45.0,24.0,82.0,49.0,0.0,41.0,97502
18.0,15.0,6.0,5.0,41.0,3.0,4.0,14.0,0.0,6.0,0.0,44.0,0.0,15.0,10.0,12.0,38.0,15.0,0.0,20.0,97503
115.0,76.0,7.0,21.0,153.0,22.0,142.0,365.0,4.0,24.0,13.0,38.0,0.0,98.0,143.0,121.0,162.0,48.0,0.0,52.0,97504
152.0,33.0,8.0,42.0,66.0,24.0,47.0,173.0,4.0,29.0,3.0,41.0,0.0,74.0,129.0,45.0,162.0,11.0,0.0,31.0,97520
17.0,5.0,5.0,4.0,6.0,7.0,4.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,6.0,7.0,26.0,0.0,0.0,0.0,97523
22.0,17.0,9.0,4.0,63.0,0.0,5.0,22.0,0.0,0.0,0.0,4.0,4.0,11.0,25.0,12.0,25.0,25.0,0.0,3.0,97524
9.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,11.0,8.0,7.0,3.0,0.0,3.0,97525
136.0,54.0,6.0,16.0,122.0,12.0,76.0,187.0,6.0,21.0,5.0,67.0,0.0,90.0,81.0,61.0,181.0,23.0,0.0,37.0,97526
48.0,33.0,13.0,7.0,107.0,6.0,22.0,98.0,0.0,13.0,0.0,23.0,0.0,48.0,39.0,35.0,91.0,14.0,4.0,14.0,97527
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,97528
24.0,10.0,3.0,6.0,36.0,0.0,16.0,13.0,0.0,6.0,0.0,8.0,0.0,15.0,37.0,11.0,24.0,4.0,0.0,8.0,97530
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,97531
10.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,8.0,3.0,0.0,3.0,97532
14.0,7.0,0.0,0.0,19.0,0.0,5.0,6.0,0.0,0.0,0.0,3.0,0.0,14.0,5.0,10.0,23.0,0.0,0.0,10.0,97535
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97536
15.0,7.0,6.0,0.0,21.0,0.0,9.0,10.0,0.0,0.0,0.0,6.0,0.0,11.0,13.0,6.0,13.0,5.0,0.0,3.0,97537
0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,97538
10.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,9.0,0.0,0.0,0.0,97539
16.0,15.0,4.0,4.0,23.0,0.0,5.0,19.0,0.0,3.0,0.0,10.0,0.0,10.0,12.0,13.0,21.0,3.0,0.0,8.0,97540
0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97541
0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,3.0,97544
74.0,27.0,9.0,13.0,49.0,10.0,29.0,92.0,0.0,13.0,4.0,19.0,0.0,58.0,67.0,30.0,75.0,17.0,9.0,23.0,97601
81.0,33.0,6.0,10.0,89.0,5.0,37.0,85.0,0.0,8.0,0.0,22.0,0.0,68.0,35.0,43.0,114.0,36.0,0.0,24.0,97603
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97622
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,97623
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,8.0,6.0,0.0,0.0,97624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,97627
20.0,4.0,4.0,6.0,14.0,0.0,6.0,14.0,0.0,4.0,0.0,9.0,0.0,20.0,10.0,6.0,21.0,6.0,3.0,4.0,97630
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,97632
8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,10.0,5.0,0.0,5.0,97633
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97636
3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97641
220.0,136.0,10.0,50.0,424.0,36.0,115.0,348.0,0.0,61.0,17.0,126.0,3.0,177.0,300.0,173.0,321.0,53.0,7.0,102.0,97701
