zip,votes_dem,votes_gop,votes_other
1301,64.15089372680127,27.18561613183457,8.663490141364152
1302,64.15089372680127,27.18561613183458,8.663490141364152
1330,64.19641289499137,27.178035368668162,8.625551736340487
1331,51.75541638205129,41.23242858020485,7.012155037743868
1337,64.15089372680129,27.18561613183458,8.663490141364152
1338,64.15089372680126,27.18561613183457,8.663490141364152
1339,64.15089372680129,27.18561613183458,8.663490141364152
1340,64.15089372680129,27.18561613183457,8.663490141364152
1341,64.15089372680127,27.18561613183457,8.663490141364152
1342,64.15089372680127,27.18561613183458,8.663490141364152
1343,67.49655076193281,26.042134962097137,6.461314275970049
1344,64.15089372680127,27.18561613183457,8.66349014136415
1346,64.15089372680129,27.18561613183458,8.663490141364152
1347,64.15089372680127,27.18561613183458,8.663490141364152
1349,64.15089372680127,27.18561613183458,8.663490141364152
1350,64.15089372680127,27.18561613183457,8.663490141364152
1351,64.15089372680127,27.18561613183457,8.66349014136415
1354,64.15089372680127,27.18561613183457,8.66349014136415
1355,64.15089372680127,27.18561613183457,8.663490141364152
1360,64.15089372680127,27.18561613183458,8.663490141364152
1364,64.1245787623449,27.215436796261088,8.659984441394014
1366,51.74291024012263,41.2466008000588,7.010488959818568
1367,64.3057273370421,27.132696984446277,8.561575678511634
1368,51.74291024012263,41.2466008000588,7.01048895981857
1370,64.15089372680129,27.18561613183458,8.663490141364152
1373,64.15089372680129,27.18561613183458,8.663490141364152
1375,64.15089372680127,27.18561613183457,8.663490141364152
1376,64.15089372680129,27.18561613183457,8.663490141364152
1378,64.15089372680127,27.18561613183457,8.663490141364152
1379,64.15089372680127,27.18561613183457,8.663490141364152
1380,64.15089372680126,27.18561613183457,8.663490141364152
1420,51.74291024012263,41.2466008000588,7.010488959818568
1430,51.74291024012263,41.24660080005879,7.010488959818568
1431,66.29811895761695,28.192633607780976,5.509247434602059
1432,66.32274997817126,28.170543059959314,5.506706961869426
1434,56.45998263449592,37.01605285843172,6.52396450707237
1436,51.74291024012263,41.2466008000588,7.010488959818568
1438,51.74291024012264,41.2466008000588,7.01048895981857
1440,51.74291024012263,41.2466008000588,7.01048895981857
1441,,,
1450,66.32274997817126,28.170543059959318,5.506706961869427
1451,51.91856651587175,41.08906192134861,6.9923715627796295
1452,51.74291024012263,41.2466008000588,7.01048895981857
1453,51.74291024012263,41.2466008000588,7.010488959818568
1460,66.32274997817126,28.170543059959314,5.506706961869426
1462,51.76407526053695,41.22761876500354,7.0083059744595335
1463,66.32274997817126,28.170543059959314,5.506706961869426
1464,66.32274997817127,28.170543059959318,5.506706961869426
1467,,,
1468,51.74291024012263,41.2466008000588,7.01048895981857
1469,66.32274997817126,28.170543059959314,5.506706961869426
1472,,,
1473,51.74291024012263,41.2466008000588,7.01048895981857
1474,66.32274997817126,28.170543059959314,5.506706961869426
1475,51.74291024012263,41.24660080005879,7.010488959818568
1501,51.74291024012263,41.2466008000588,7.010488959818568
1503,51.74291024012264,41.2466008000588,7.01048895981857
1504,51.77417458941397,41.22048656543308,7.005338845152955
1505,51.74291024012263,41.2466008000588,7.01048895981857
1506,51.74291024012263,41.2466008000588,7.01048895981857
1507,51.74291024012263,41.2466008000588,7.01048895981857
1508,51.74291024012263,41.2466008000588,7.01048895981857
1509,51.74291024012263,41.2466008000588,7.010488959818568
1510,51.74291024012263,41.2466008000588,7.010488959818568
1515,51.74291024012263,41.2466008000588,7.01048895981857
1516,51.74291024012263,41.2466008000588,7.010488959818568
1518,51.74291024012263,41.2466008000588,7.010488959818568
1519,51.74291024012263,41.2466008000588,7.01048895981857
1520,51.74291024012263,41.2466008000588,7.01048895981857
1521,55.09589451603236,39.07202077714514,5.832084706822494
1522,51.74291024012264,41.2466008000588,7.010488959818568
1523,51.74291024012264,41.2466008000588,7.01048895981857
1524,51.74291024012263,41.2466008000588,7.01048895981857
1525,51.74291024012264,41.2466008000588,7.010488959818568
1526,,,
1527,51.74291024012263,41.2466008000588,7.01048895981857
1529,51.74291024012264,41.2466008000588,7.01048895981857
1531,51.74291024012263,41.2466008000588,7.01048895981857
1532,51.78267751810608,41.21093516638786,7.006387315506054
1534,51.74291024012263,41.2466008000588,7.010488959818568
1535,51.74291024012263,41.2466008000588,7.010488959818568
1536,51.74291024012264,41.2466008000588,7.01048895981857
1537,51.74291024012263,41.2466008000588,7.01048895981857
1538,51.74291024012263,41.2466008000588,7.01048895981857
1540,51.74291024012264,41.2466008000588,7.01048895981857
1541,51.74291024012263,41.24660080005879,7.010488959818568
1542,51.74291024012263,41.2466008000588,7.010488959818568
1543,51.74291024012263,41.2466008000588,7.01048895981857
1545,51.74291024012264,41.2466008000588,7.01048895981857
1546,,,
1550,51.74291024012264,41.24660080005879,7.01048895981857
1560,51.74291024012263,41.2466008000588,7.010488959818568
1561,,,
1562,51.74291024012264,41.2466008000588,7.01048895981857
1564,51.74291024012264,41.2466008000588,7.010488959818568
1566,51.74291024012263,41.2466008000588,7.01048895981857
1568,51.74291024012263,41.24660080005879,7.010488959818568
1569,51.74291024012264,41.2466008000588,7.01048895981857
1570,51.74291024012263,41.2466008000588,7.010488959818568
1571,51.74291024012264,41.2466008000588,7.01048895981857
1581,51.74291024012263,41.2466008000588,7.01048895981857
1583,51.74291024012264,41.2466008000588,7.01048895981857
1585,51.74291024012263,41.2466008000588,7.01048895981857
1586,51.74291024012263,41.24660080005879,7.010488959818568
1588,51.74291024012263,41.2466008000588,7.01048895981857
1590,51.74291024012264,41.2466008000588,7.01048895981857
1601,51.74291024012263,41.2466008000588,7.01048895981857
1602,51.74291024012264,41.2466008000588,7.01048895981857
1603,51.74291024012263,41.2466008000588,7.01048895981857
1604,51.74291024012264,41.2466008000588,7.01048895981857
1605,51.74291024012264,41.2466008000588,7.010488959818568
1606,51.74291024012263,41.2466008000588,7.01048895981857
1607,51.74291024012263,41.24660080005879,7.01048895981857
1608,51.74291024012263,41.2466008000588,7.010488959818568
1609,51.74291024012263,41.2466008000588,7.01048895981857
1610,51.74291024012263,41.24660080005879,7.01048895981857
1611,51.74291024012263,41.2466008000588,7.010488959818568
1612,51.74291024012264,41.2466008000588,7.01048895981857
1613,51.74291024012263,41.2466008000588,7.01048895981857
1614,,,
1653,,,
1655,,,
1701,66.32274997817127,28.170543059959314,5.506706961869426
1702,66.32274997817126,28.170543059959314,5.506706961869426
1703,66.32274997817126,28.170543059959314,5.506706961869426
1704,66.32274997817127,28.170543059959314,5.506706961869426
1718,66.32274997817127,28.170543059959314,5.506706961869426
1719,66.32274997817126,28.170543059959314,5.506706961869426
1720,66.32274997817126,28.170543059959314,5.506706961869426
1721,66.32274997817127,28.170543059959314,5.506706961869426
1730,66.32274997817127,28.170543059959318,5.506706961869426
1731,66.32274997817127,28.170543059959314,5.506706961869426
1740,51.74291024012263,41.2466008000588,7.010488959818568
1741,66.32274997817126,28.170543059959314,5.506706961869426
1742,66.32274997817126,28.170543059959314,5.506706961869426
1745,51.74291024012263,41.2466008000588,7.010488959818568
1746,66.32274997817126,28.170543059959314,5.506706961869426
1747,51.74291024012264,41.2466008000588,7.01048895981857
1748,66.32274997817126,28.170543059959314,5.506706961869426
1749,66.31081404204781,28.181247909445766,5.507938048506427
1752,66.31686005581852,28.175825488720736,5.507314455460749
1754,66.32274997817126,28.170543059959314,5.506706961869426
1756,51.75495764584637,41.23653793974563,7.008504414408005
1757,51.74291024012264,41.2466008000588,7.01048895981857
1760,66.31895561024234,28.17438359060703,5.506660799150629
1770,66.32274997817126,28.170543059959314,5.506706961869426
1772,51.74291024012263,41.2466008000588,7.01048895981857
1773,66.32274997817126,28.170543059959314,5.506706961869426
1775,66.32274997817126,28.170543059959314,5.506706961869426
1776,66.32274997817126,28.170543059959314,5.506706961869426
1778,66.32274997817126,28.170543059959314,5.506706961869426
1784,,,
1801,66.32274997817126,28.170543059959314,5.506706961869426
1803,66.32274997817126,28.170543059959314,5.506706961869426
1805,,,
1810,58.50033418656264,35.994268167783936,5.505397645653416
1812,,,
1821,66.32274997817126,28.170543059959318,5.506706961869427
1822,66.32274997817127,28.170543059959318,5.506706961869426
1824,66.32274997817126,28.170543059959314,5.506706961869426
1826,66.32091591974097,28.172377425374368,5.506706654884665
1827,66.32274997817126,28.170543059959314,5.506706961869426
1830,58.496038708991335,35.99856436433243,5.505396926676238
1831,58.496038708991335,35.99856436433243,5.505396926676238
1832,58.49603870899133,35.99856436433243,5.505396926676237
1833,58.49603870899133,35.99856436433243,5.505396926676238
1834,58.496038708991335,35.99856436433243,5.505396926676238
1835,58.496038708991335,35.998564364332424,5.505396926676238
1840,58.49603870899133,35.99856436433243,5.505396926676237
1841,58.496038708991335,35.99856436433243,5.505396926676238
1842,58.49603870899133,35.998564364332424,5.505396926676237
1843,58.496038708991335,35.99856436433243,5.505396926676238
1844,58.49603870899133,35.99856436433243,5.505396926676238
1845,58.49603870899133,35.998564364332424,5.505396926676237
1850,66.32274997817126,28.170543059959318,5.506706961869426
1851,66.32274997817126,28.170543059959314,5.506706961869426
1852,66.32274997817126,28.170543059959314,5.506706961869426
1853,66.32274997817126,28.170543059959314,5.506706961869426
1854,66.32274997817126,28.170543059959314,5.506706961869426
1860,58.49603870899133,35.99856436433243,5.505396926676237
1862,66.32274997817126,28.170543059959318,5.506706961869426
1863,66.32274997817126,28.170543059959314,5.506706961869426
1864,66.32274997817126,28.170543059959314,5.506706961869426
1865,66.32274997817126,28.170543059959314,5.506706961869426
1866,,,
1867,66.32274997817127,28.170543059959318,5.506706961869426
1876,66.31969795153132,28.173595597447566,5.506706451021104
1879,66.32274997817126,28.170543059959314,5.506706961869426
1880,66.31723515053152,28.176058810671094,5.506706038797392
1885,,,
1886,66.32274997817126,28.170543059959314,5.506706961869426
1887,66.32274997817126,28.170543059959314,5.506706961869426
1888,66.32274997817126,28.170543059959314,5.506706961869426
1889,,,
1890,66.32274997817126,28.170543059959314,5.506706961869426
1899,,,
1901,58.49603870899133,35.99856436433243,5.505396926676238
1902,58.496038708991335,35.99856436433243,5.505396926676238
1903,58.49603870899133,35.998564364332424,5.505396926676238
1904,58.496038708991335,35.99856436433243,5.505396926676237
1905,58.49603870899133,35.99856436433243,5.505396926676237
1906,58.50445641194807,35.99024750392266,5.505296084129259
1907,58.496038708991335,35.99856436433243,5.505396926676238
1908,58.49603870899133,35.99856436433243,5.505396926676237
1910,,,
1913,58.496038708991335,35.99856436433243,5.505396926676237
1915,58.49603870899133,35.99856436433243,5.505396926676237
1921,58.496038708991335,35.99856436433243,5.505396926676238
1922,58.496038708991335,35.99856436433243,5.505396926676238
1923,58.49603870899133,35.998564364332424,5.505396926676238
1929,58.496038708991335,35.99856436433243,5.505396926676238
1930,58.496038708991335,35.99856436433243,5.505396926676238
1931,58.496038708991335,35.99856436433243,5.505396926676238
1936,58.496038708991335,35.99856436433243,5.505396926676238
1937,,,
1938,58.496038708991335,35.998564364332424,5.505396926676237
1940,58.49603870899133,35.998564364332424,5.505396926676238
1944,58.49603870899133,35.99856436433243,5.505396926676238
1945,58.496038708991335,35.99856436433243,5.505396926676238
1949,58.496038708991335,35.99856436433243,5.505396926676238
1950,58.496038708991335,35.99856436433243,5.505396926676237
1951,58.49603870899133,35.99856436433243,5.505396926676237
1952,58.496038708991335,35.99856436433243,5.505396926676238
1960,58.49603870899133,35.99856436433243,5.505396926676237
1961,58.496038708991335,35.99856436433243,5.505396926676238
1965,58.49603870899133,35.99856436433243,5.505396926676237
1966,58.49603870899133,35.99856436433243,5.505396926676238
1969,58.496038708991335,35.99856436433243,5.505396926676238
1970,58.49603870899133,35.998564364332424,5.505396926676237
1971,58.49603870899133,35.99856436433243,5.505396926676237
1982,58.496038708991335,35.99856436433243,5.505396926676238
1983,58.49603870899133,35.998564364332424,5.505396926676237
1984,58.496038708991335,35.99856436433243,5.505396926676238
1985,58.496038708991335,35.99856436433243,5.505396926676238
2018,50.660185942279156,43.427667242058085,5.91214681566276
2019,61.24668442427071,33.30836461410751,5.444950961621774
2020,50.660185942279156,43.427667242058085,5.91214681566276
2021,61.24668442427071,33.30836461410752,5.444950961621775
2025,61.2410714572038,33.31372987368672,5.445198669109475
2026,61.26094826257468,33.295200090129185,5.443851647296132
2027,61.24668442427071,33.30836461410751,5.444950961621775
2030,61.26912769717795,33.28564829374797,5.445224009074077
2032,61.24668442427071,33.30836461410752,5.444950961621775
2035,61.24668442427071,33.30836461410752,5.444950961621775
2038,61.246684424270725,33.30836461410751,5.444950961621775
2041,50.660185942279156,43.42766724205808,5.91214681566276
2043,50.661270727152626,43.42663033014244,5.912098942704929
2044,,,
2045,50.660185942279156,43.427667242058085,5.91214681566276
2047,50.660185942279156,43.427667242058085,5.9121468156627595
2048,51.8743176137685,42.568813374130784,5.556869012100734
2050,50.66018594227914,43.427667242058085,5.9121468156627595
2051,50.660185942279156,43.427667242058085,5.9121468156627595
2052,61.24668442427071,33.30836461410751,5.444950961621774
2053,61.24668442427071,33.30836461410751,5.444950961621774
2054,61.291701865584024,33.26279948539983,5.445498649016149
2056,61.24668442427071,33.30836461410752,5.444950961621775
2059,,,
2060,50.660185942279156,43.427667242058085,5.912146815662761
2061,50.660185942279156,43.427667242058085,5.9121468156627595
2062,61.24668442427071,33.30836461410752,5.444950961621775
2065,50.660185942279156,43.427667242058085,5.91214681566276
2066,50.66807014742918,43.42013097706645,5.911798875504382
2067,61.246684424270704,33.30836461410751,5.444950961621774
2070,,,
2071,61.24668442427071,33.30836461410752,5.444950961621775
2072,61.24668442427071,33.30836461410751,5.444950961621774
2081,61.24668442427071,33.30836461410751,5.444950961621775
2090,61.24668442427071,33.30836461410751,5.444950961621774
2093,61.24668442427071,33.30836461410752,5.444950961621775
2108,79.47231950763879,16.487379619592975,4.040300872768247
2109,79.47231950763879,16.487379619592975,4.040300872768247
2110,79.47231950763879,16.487379619592975,4.040300872768246
2111,79.47231950763877,16.48737961959297,4.040300872768246
2112,79.47231950763877,16.48737961959297,4.040300872768246
2113,79.47231950763877,16.487379619592975,4.040300872768247
2114,79.47231950763877,16.48737961959297,4.040300872768246
2115,79.47231950763877,16.487379619592975,4.040300872768246
2116,79.47231950763877,16.48737961959297,4.040300872768246
2117,79.47231950763879,16.48737961959297,4.040300872768246
2118,79.47231950763879,16.487379619592975,4.040300872768246
2119,79.47231950763877,16.48737961959297,4.040300872768246
2120,79.47231950763877,16.48737961959297,4.040300872768246
2121,79.47231950763879,16.487379619592975,4.040300872768247
2122,79.47231950763877,16.48737961959297,4.040300872768246
2123,79.47231950763877,16.487379619592975,4.040300872768246
2124,79.47231950763879,16.487379619592975,4.040300872768247
2125,79.47231950763879,16.487379619592975,4.040300872768246
2126,79.47231950763879,16.487379619592975,4.040300872768246
2127,79.47231950763877,16.487379619592975,4.040300872768246
2128,79.47231950763879,16.487379619592975,4.040300872768246
2129,79.47231950763879,16.487379619592975,4.040300872768246
2130,79.46583208140184,16.493367059749943,4.040800858848207
2131,79.47231950763877,16.48737961959297,4.040300872768246
2132,79.47231950763877,16.48737961959297,4.040300872768246
2133,,,
2134,79.47231950763879,16.487379619592975,4.040300872768247
2135,79.4565011343262,16.501978870533275,4.04151999514052
2136,79.47049800430575,16.489060739624847,4.040441256069398
2137,79.47231950763879,16.487379619592975,4.040300872768247
2138,66.32274997817126,28.170543059959314,5.506706961869426
2139,66.32274997817126,28.170543059959314,5.506706961869426
2140,66.32274997817126,28.170543059959307,5.506706961869426
2141,66.32274997817126,28.170543059959314,5.506706961869426
2142,66.32274997817127,28.170543059959314,5.506706961869426
2143,66.32274997817126,28.170543059959314,5.506706961869426
2144,66.32274997817126,28.170543059959314,5.506706961869426
2145,66.32274997817127,28.170543059959314,5.506706961869427
2148,66.38214111495338,28.117775069617146,5.500083815429479
2149,66.32274997817127,28.170543059959318,5.506706961869426
2150,79.46274553214,16.49588593002965,4.041368537830351
2151,79.2319506865208,16.70094312954638,4.067106183932813
2152,79.47231950763879,16.48737961959297,4.040300872768247
2155,66.32274997817126,28.170543059959314,5.506706961869426
2163,79.47231950763877,16.48737961959297,4.040300872768246
2169,61.246684424270704,33.30836461410751,5.444950961621774
2170,61.24668442427071,33.30836461410751,5.444950961621775
2171,61.246684424270704,33.30836461410751,5.444950961621774
2176,66.32274997817127,28.170543059959314,5.506706961869426
2180,66.32274997817126,28.170543059959314,5.506706961869426
2184,61.24668442427071,33.30836461410751,5.444950961621775
2185,61.24668442427071,33.30836461410751,5.444950961621774
2186,61.252043327671046,33.30341872150779,5.444537950821162
2188,61.24668442427071,33.30836461410752,5.444950961621775
2189,61.24186303801375,33.3129732263605,5.445163735625739
2190,61.24668442427071,33.30836461410751,5.444950961621775
2191,61.24668442427071,33.30836461410752,5.444950961621774
2196,79.47231950763879,16.487379619592975,4.040300872768247
2199,79.47231950763877,16.48737961959297,4.040300872768246
2201,,,
2203,79.47231950763877,16.487379619592975,4.040300872768246
2205,79.47231950763877,16.487379619592975,4.040300872768246
2210,79.47231950763877,16.48737961959297,4.040300872768246
2215,79.39986764789602,16.554247612943154,4.045884739160816
2217,,,
2222,,,
2238,66.32274997817127,28.170543059959318,5.506706961869426
2269,61.24668442427071,33.30836461410751,5.444950961621775
2301,50.660185942279156,43.427667242058085,5.9121468156627595
2302,50.66108910130775,43.426803940604145,5.912106958088094
2303,50.66018594227914,43.427667242058085,5.912146815662759
2304,50.660185942279156,43.427667242058085,5.91214681566276
2305,50.660185942279156,43.427667242058085,5.912146815662759
2322,61.24668442427071,33.30836461410752,5.444950961621775
2324,50.661648599648025,43.426636343209815,5.911715057142171
2325,,,
2327,50.660185942279156,43.42766724205808,5.9121468156627595
2330,50.660185942279156,43.427667242058085,5.91214681566276
2331,50.660185942279156,43.427667242058085,5.91214681566276
2332,50.660185942279156,43.427667242058085,5.91214681566276
2333,50.660185942279156,43.427667242058085,5.91214681566276
2334,51.8633060779947,42.57969341807955,5.557000503925743
2337,,,
2338,50.660185942279156,43.427667242058085,5.91214681566276
2339,50.660185942279156,43.427667242058085,5.91214681566276
2341,50.660185942279156,43.427667242058085,5.9121468156627595
2343,61.24668442427071,33.30836461410751,5.444950961621774
2344,,,
2345,50.660185942279156,43.427667242058085,5.9121468156627595
2346,50.660185942279156,43.427667242058085,5.91214681566276
2347,50.66063687676969,43.42734941789992,5.912013705330387
2348,,,
2349,,,
2350,50.660185942279156,43.427667242058085,5.91214681566276
2351,50.660185942279156,43.427667242058085,5.91214681566276
2355,,,
2356,51.88138988414014,42.561825555715444,5.556784560144417
2357,,,
2358,,,
2359,50.660185942279156,43.427667242058085,5.91214681566276
2360,50.66073006645345,43.4272031457345,5.91206678781205
2361,50.660185942279156,43.427667242058085,5.91214681566276
2362,50.660185942279156,43.427667242058085,5.9121468156627595
2364,50.660185942279156,43.427667242058085,5.9121468156627595
2366,,,
2367,50.66018594227914,43.427667242058085,5.91214681566276
2368,61.24668442427071,33.30836461410751,5.444950961621774
2370,50.660185942279156,43.427667242058085,5.9121468156627595
2375,51.8633060779947,42.57969341807956,5.557000503925743
2379,50.660185942279156,43.427667242058085,5.9121468156627595
2381,,,
2382,50.660185942279156,43.427667242058085,5.91214681566276
2420,66.32274997817126,28.170543059959314,5.506706961869426
2421,66.32274997817126,28.170543059959314,5.506706961869426
2445,61.283388339454284,33.27448947045855,5.442122190087172
2446,61.290092290396025,33.26830219316043,5.441605516443542
2447,61.24668442427071,33.30836461410752,5.444950961621775
2451,66.32274997817126,28.170543059959314,5.506706961869426
2452,66.32274997817126,28.170543059959314,5.506706961869426
2453,66.32274997817126,28.170543059959314,5.506706961869426
2454,66.32274997817127,28.170543059959314,5.506706961869426
2455,66.32274997817126,28.170543059959314,5.506706961869426
2458,66.32274997817127,28.170543059959314,5.506706961869426
2459,66.32274997817126,28.170543059959314,5.506706961869426
2460,66.32274997817127,28.170543059959318,5.506706961869427
2461,66.32274997817126,28.170543059959314,5.506706961869426
2462,66.32274997817126,28.170543059959314,5.506706961869427
2464,66.32274997817126,28.170543059959314,5.506706961869426
2465,66.32274997817126,28.170543059959314,5.506706961869426
2466,66.32274997817126,28.170543059959314,5.506706961869426
2467,65.15214445533233,29.56455904787153,5.28329649679612
2468,66.32274997817126,28.170543059959314,5.506706961869426
2471,66.32274997817126,28.170543059959314,5.506706961869426
2472,66.32274997817126,28.170543059959314,5.506706961869426
2474,66.32274997817126,28.170543059959314,5.506706961869426
2476,66.32274997817127,28.170543059959314,5.506706961869427
2477,,,
2478,66.32274997817126,28.170543059959314,5.506706961869426
2481,61.246684424270725,33.30836461410752,5.444950961621775
2482,61.24668442427071,33.30836461410751,5.444950961621775
2492,61.24668442427071,33.30836461410751,5.444950961621774
2493,66.32274997817126,28.170543059959318,5.506706961869427
2494,61.246684424270704,33.30836461410751,5.444950961621774
2532,53.13420903149453,41.31751468054709,5.54827628795838
2534,53.99383418634627,40.58432013989915,5.421845673754589
2535,72.92286164072065,21.63722231939829,5.439916039881057
2536,53.99383418634627,40.58432013989915,5.421845673754589
2537,53.99383418634627,40.58432013989915,5.421845673754588
2538,50.660185942279156,43.427667242058085,5.91214681566276
2539,72.92286164072065,21.637222319398287,5.439916039881057
2540,53.99383418634627,40.58432013989915,5.421845673754589
2541,53.99383418634627,40.58432013989915,5.421845673754589
2542,53.99383418634627,40.58432013989914,5.421845673754589
2543,53.99383418634627,40.58432013989915,5.421845673754589
2552,,,
2553,53.99383418634627,40.58432013989914,5.421845673754589
2554,64.70955652717052,29.54403497813866,5.746408494690818
2556,53.99383418634627,40.58432013989915,5.421845673754589
2557,72.92286164072067,21.637222319398287,5.439916039881057
2558,,,
2559,53.99383418634627,40.58432013989914,5.421845673754588
2561,,,
2562,53.993834186346255,40.58432013989914,5.421845673754588
2563,53.993834186346255,40.58432013989914,5.421845673754588
2564,,,
2568,72.92286164072065,21.637222319398287,5.439916039881056
